Id,CodProv,CA,Porc,Superficie
7133,46,10,6.93069306930693,22.6788320233002
7134,46,10,6.75626589175445,92.9163498733978
7135,46,10,6.83565935630874,11.7753717537537
7136,46,10,10.0242522231205,63.0499076485901
7137,46,10,10.1973684210526,33.042721449234
7138,46,10,6.66937779585197,10.0391688409271
7139,46,10,8.18619582664527,60.4629391900482
7140,46,10,9.03882877148313,12.4607196391144
7141,46,10,7.52427184466019,4.26767405305481
7142,46,10,8.31514061898035,10.4009381459198
7143,46,10,8.71427042072583,9.40175967956543
7144,46,10,8.30586684245221,7.98318097938538
7145,46,10,11.9241192411924,175.982133249878
7146,46,10,6.97585281717133,4.23302595895004
7147,46,10,9.81669303061319,3.93737983108521
7148,46,10,8.24577432617634,248.132306512909
7149,46,10,8.10138248847926,26.6369725881653
7150,46,10,7.62165867032214,76.2556600279236
7151,46,10,9.87581312832643,12.2276074576263
7152,46,10,7.98696006519967,79.6445177094727
7153,46,10,3.41614906832298,13.4981987015076
7154,46,10,8.11833505331957,52.5789149664612
7155,46,10,7.99744081893794,20.9767429906769
7156,46,10,6.43995400032857,65.3553676983643
7157,46,10,6.8717277486911,78.196485822876
7158,46,10,9.13348946135831,2.43860076693726
7159,46,10,7.93361510721626,99.0704857540703
7160,46,10,7.95252225519288,63.2287817116089
7161,46,10,7.23138009866442,53.3334271245575
7162,46,10,9.37412056058986,206.794053903595
7163,46,10,8.48214285714286,18.2842751399841
7164,46,10,9.54393238717908,6.6014540198822
7165,46,10,6.79051889814222,23.2519712349243
7166,46,10,6.23145400593472,1.61875106832123
7167,46,10,6.54044750430293,12.8126731086273
7168,46,10,9.38338196716479,61.5520980315552
7169,46,10,6.39886242445787,99.2373255041199
7170,46,10,7.40354535974974,3.16918967097473
7171,46,10,6.923145111249,12.0585358028259
7172,46,10,8.45936188896478,143.64482878331
7173,46,10,6.27493652520856,6.52375940481567
7174,46,10,6.74846625766871,19.7045689057159
7175,46,10,6.89935064935065,15.2899088696136
7176,46,10,6.68633235004916,5.08101644181061
7177,46,10,6.80696284749285,6.06993409194946
7178,46,10,3.66614664586583,31.2042363050842
7179,46,10,3125,108.649809762329
7180,46,10,7.98188266461565,55.8814240239105
7181,46,10,5.36735591728993,16.7769900834808
7182,46,10,6.77733257012021,45.2373872545319
7183,46,10,6.70850910587509,30.5558622973175
7184,46,10,7.64705882352941,121.658978316559
7185,46,10,7.42112944874818,7.05070922938538
7186,46,10,6.98689956331878,3.36533677604675
7187,46,10,5.49313358302122,26.9950742147217
7188,46,10,5.20094562647754,7.14459016195679
7189,46,10,7.74278215223097,10.0532747025909
7190,46,10,6.36323464427751,30.6366726229858
7191,46,10,7.05509507557289,1366.85679235428
7192,46,10,8.09906602853027,96.7130994338684
7193,46,10,7.64192139737991,9.31715313725281
7194,46,10,5.90778097982709,3.94903825857544
7195,46,10,5.78806767586821,10.4354054638367
7196,46,10,4.70219435736677,12.4675938606262
7197,46,10,2.23463687150838,5.08144338969421
7198,46,10,8.73694501776874,224.099513942543
7199,46,10,8.0091533180778,14.2081092980499
7200,46,10,6875,3.08607593331909
7201,46,10,9.2410538733779,3.03845400865173
7202,46,10,3.14465408805031,11.2303734364014
7203,46,10,5.23560209424084,23.2439288404846
7204,46,10,2.08333333333333,6.3286667364502
7205,46,10,4.77815699658703,3.37333146655273
7206,46,10,8.14332247557003,96.8627544438477
7207,46,10,6.45952575633688,185.905234165253
7208,46,10,9.83642075614776,41.9036208936462
7209,46,10,5.35767734211314,63.8838539671021
7210,46,10,6.79442508710801,173.527428469482
7211,46,10,5.97682455783696,65.5638001528778
7212,46,10,7.57575757575758,57.3376982538452
7213,46,10,7.97792808828765,154.597540780296
7214,46,10,5.6140350877193,33.3912239634705
7215,46,10,9.49787604836075,1.23334878442383
7216,46,10,7.62939662567915,81.967581171936
7217,46,10,4.91551459293395,184.299487999756
7218,46,10,4.05405405405405,10.4418388813324
7219,46,10,6.79405520169851,107.441924679382
7220,46,10,4.12621359223301,8.07164555975342
7221,46,10,10.3896103896104,1.93956270730591
7222,46,10,10.2473935761868,116.235482314636
7223,46,10,4.96894409937888,19.930374650589
7224,46,10,7.24409448818898,212.562378660858
7225,46,10,6.87342833193629,206.833963293396
7226,46,10,6.62732637312755,134.876991751099
7227,46,10,5.72863466121893,399.701815332214
7228,46,10,7.94569989154658,228.650811674942
7229,46,10,10.359339592101,101.746741616486
7230,46,10,0.75187969924812,96.7331610754395
7231,46,10,8.69565217391304,2.04047220932007
7232,46,10,3.7721324095458,457.800328830627
7233,46,10,7.49714285714286,71.5733886242905
7234,46,10,9.25946004553833,119.746900089355
7235,46,10,4.45912469033856,33.7516948852081
7236,46,10,6.56381486676017,68.8439387694092
